"Time, s","Climb, m/s","Specific excess power, m/s","Critical Flaps Speed, %","Propeller efficiency, %[1]","Propeller efficiency, %[2]","Propeller efficiency, %[3]","Propeller efficiency, %[4]","Propeller efficiency, %[5]","Propeller efficiency, %[6]","Manifold pressure, atm[1]","Manifold pressure, atm[2]","Manifold pressure, atm[3]","Manifold pressure, atm[4]","Manifold pressure, atm[5]","Manifold pressure, atm[6]",RPM[1],RPM[2],RPM[3],RPM[4],RPM[5],RPM[6],"Power, hp[1]","Power, hp[2]","Power, hp[3]","Power, hp[4]","Power, hp[5]","Power, hp[6]","Thrust, kgf[1]","Thrust, kgf[2]","Thrust, kgf[3]","Thrust, kgf[4]","Thrust, kgf[5]","Thrust, kgf[6]","Propeller pitch, deg[1]","Propeller pitch, deg[2]","Propeller pitch, deg[3]","Propeller pitch, deg[4]","Propeller pitch, deg[5]","Propeller pitch, deg[6]","Propeller pitch, %[1]","Propeller pitch, %[2]","Propeller pitch, %[3]","Propeller pitch, %[4]","Propeller pitch, %[5]","Propeller pitch, %[6]","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²"
89.2,20.1,21.1,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1404,1404,1404,1404,1404,1404,1089,1089,1089,1089,1089,1088,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6845,0.27,70621.7,0.10
89.3,20.1,21.0,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1404,1404,1404,1404,1404,1404,1089,1089,1089,1088,1088,1088,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6847,0.27,70641.3,0.09
89.4,20.1,20.9,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1403,1403,1403,1403,1403,1403,1088,1088,1088,1088,1088,1088,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6849,0.27,70660.9,0.08
89.5,20.1,20.8,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1403,1403,1403,1403,1403,1403,1088,1088,1088,1088,1088,1088,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6851,0.27,70680.5,0.07
89.7,20.1,20.8,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1403,1403,1403,1403,1403,1403,1087,1087,1087,1087,1087,1087,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6853,0.27,70700.2,0.07
89.8,20.1,20.7,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1403,1403,1403,1403,1403,1403,1088,1088,1088,1088,1088,1088,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,299,6855,0.27,70696.7,0.06
89.9,20.0,19.9,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1402,1402,1402,1402,1402,1402,1088,1088,1088,1088,1088,1088,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,299,6857,0.27,70716.3,-0.04
90.0,20.0,19.1,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1402,1402,1402,1402,1402,1402,1088,1088,1088,1088,1088,1088,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,299,6859,0.27,70735.9,-0.13
90.1,20.0,18.4,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1402,1402,1402,1402,1402,1402,1088,1087,1088,1088,1088,1088,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6861,0.27,70778.6,-0.21
90.2,20.0,18.6,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1402,1402,1402,1402,1402,1402,1087,1087,1087,1087,1088,1088,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,299,6863,0.27,70775.1,-0.19
90.3,20.1,18.7,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1402,1402,1402,1402,1402,1402,1086,1086,1086,1087,1087,1087,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6865,0.27,70817.9,-0.17
90.4,20.1,18.8,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1401,1401,1401,1401,1401,1401,1086,1086,1086,1086,1086,1087,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6867,0.27,70837.5,-0.15
90.5,20.0,19.7,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1401,1401,1401,1401,1401,1401,1086,1086,1086,1086,1087,1087,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6869,0.27,70857.1,-0.04
90.6,20.0,20.6,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1401,1401,1401,1401,1401,1401,1086,1086,1086,1086,1086,1087,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6871,0.27,70876.7,0.05
90.7,20.1,21.3,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1401,1401,1401,1401,1401,1401,1085,1085,1085,1085,1085,1086,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6873,0.27,70896.4,0.14
90.8,20.0,21.2,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1400,1400,1400,1400,1400,1400,1086,1086,1086,1087,1087,1087,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6875,0.27,70916.0,0.13
90.9,20.0,21.0,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1400,1400,1400,1400,1400,1400,1085,1085,1085,1085,1085,1085,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6877,0.27,70935.6,0.11
91.0,20.0,20.9,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1400,1400,1400,1400,1400,1400,1086,1086,1086,1087,1087,1087,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6879,0.27,70955.2,0.10
91.1,20.0,20.1,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1400,1400,1400,1400,1400,1400,1086,1086,1086,1086,1086,1086,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,299,6881,0.27,70951.7,0.00
91.2,20.0,19.3,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1399,1400,1399,1399,1399,1399,1086,1085,1086,1086,1086,1086,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,299,6883,0.27,70971.3,-0.09
91.3,20.0,18.6,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1399,1399,1399,1399,1399,1399,1086,1085,1085,1086,1086,1086,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,299,6885,0.27,70991.0,-0.18
91.4,20.0,19.5,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1399,1399,1399,1399,1399,1399,1085,1085,1085,1085,1085,1085,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6887,0.27,71033.7,-0.07
91.5,20.0,20.3,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1399,1399,1399,1399,1399,1399,1085,1085,1085,1085,1085,1085,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6889,0.27,71053.3,0.03
91.6,20.0,21.1,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1399,1399,1399,1399,1399,1399,1085,1085,1085,1085,1085,1085,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6891,0.27,71072.9,0.12
91.7,20.0,21.0,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1398,1398,1398,1398,1398,1398,1085,1085,1085,1085,1085,1085,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6893,0.27,71092.6,0.11
91.8,20.0,20.9,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1398,1398,1398,1398,1398,1398,1084,1084,1084,1084,1084,1084,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6895,0.27,71112.2,0.10
91.9,20.0,20.8,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1398,1398,1398,1398,1398,1398,1084,1084,1084,1084,1084,1083,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6897,0.27,71131.8,0.09
92.0,19.9,19.9,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1398,1398,1398,1398,1398,1397,1085,1085,1085,1085,1085,1085,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,299,6899,0.27,71128.3,-0.01
92.1,19.9,19.1,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1397,1397,1397,1397,1397,1397,1084,1085,1085,1084,1084,1084,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,299,6901,0.27,71147.9,-0.10
92.2,19.9,18.4,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1397,1397,1397,1397,1397,1397,1084,1085,1084,1084,1084,1084,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,299,6903,0.27,71167.5,-0.19
92.3,19.9,18.6,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1397,1397,1397,1397,1397,1397,1084,1085,1085,1084,1084,1084,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,299,6905,0.27,71187.2,-0.17
92.4,19.9,18.7,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1397,1397,1397,1397,1397,1397,1084,1084,1084,1084,1083,1083,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,299,6907,0.27,71206.8,-0.15
92.5,19.9,18.8,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1396,1396,1396,1396,1396,1396,1084,1084,1084,1084,1083,1083,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,299,6909,0.27,71226.4,-0.13
92.6,19.9,19.7,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1396,1396,1396,1396,1396,1396,1083,1084,1083,1083,1083,1083,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6911,0.27,71269.1,-0.03
92.7,19.9,20.5,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1396,1396,1396,1396,1396,1396,1084,1084,1084,1083,1083,1082,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,299,6913,0.27,71265.6,0.07
92.8,19.9,21.3,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1396,1396,1396,1396,1396,1396,1083,1084,1083,1083,1083,1082,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,299,6915,0.27,71285.3,0.15
92.9,19.9,20.3,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1395,1395,1395,1395,1395,1395,1083,1083,1083,1082,1082,1082,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,299,6917,0.27,71304.9,0.05
93.0,19.9,19.5,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1395,1395,1395,1395,1395,1395,1083,1083,1083,1082,1082,1082,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,299,6919,0.27,71324.5,-0.05
93.1,19.9,18.8,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1395,1395,1395,1395,1395,1395,1083,1083,1083,1082,1082,1081,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,299,6921,0.27,71344.1,-0.14
93.2,19.9,19.7,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1395,1395,1395,1395,1395,1395,1082,1082,1082,1081,1081,1081,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6923,0.27,71386.9,-0.03
93.3,19.9,20.5,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1395,1395,1395,1395,1395,1395,1082,1082,1082,1081,1081,1081,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6925,0.27,71406.5,0.06
93.4,19.9,21.2,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1394,1394,1394,1394,1394,1394,1082,1082,1082,1081,1081,1081,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6927,0.27,71426.1,0.15
93.5,19.9,21.1,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1394,1394,1394,1394,1394,1394,1082,1082,1081,1081,1081,1080,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6929,0.27,71445.7,0.14
93.6,19.9,21.0,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1394,1394,1394,1394,1394,1394,1082,1081,1081,1080,1080,1080,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6931,0.27,71465.3,0.12
93.7,19.9,20.9,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1394,1394,1394,1394,1394,1394,1081,1081,1081,1080,1080,1080,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6933,0.27,71485.0,0.11
93.8,19.9,20.8,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1393,1393,1393,1393,1393,1394,1081,1081,1080,1080,1080,1080,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6935,0.27,71504.6,0.10
93.9,19.9,20.7,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1393,1393,1393,1393,1393,1393,1081,1080,1080,1080,1080,1080,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6937,0.27,71524.2,0.09
94.0,19.9,20.6,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1393,1393,1393,1393,1393,1393,1081,1080,1080,1080,1080,1080,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6939,0.27,71543.8,0.08
94.1,19.9,20.5,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1393,1393,1393,1393,1393,1393,1080,1080,1080,1079,1079,1079,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6941,0.27,71563.4,0.07
94.2,19.9,20.5,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1393,1393,1393,1393,1393,1393,1080,1079,1080,1080,1080,1080,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6943,0.27,71583.1,0.06
94.3,19.9,20.4,0,85,85,85,85,85,85,1.23,1.23,1.23,1.23,1.23,1.23,2500,2500,2500,2500,2500,2500,1392,1392,1392,1392,1392,1392,1080,1079,1079,1079,1079,1080,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6945,0.27,71602.7,0.06
94.4,19.9,19.6,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1392,1392,1392,1392,1392,1392,1079,1079,1079,1080,1080,1080,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,299,6947,0.27,71599.2,-0.04
94.5,19.9,18.8,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1392,1392,1392,1392,1392,1392,1079,1079,1079,1079,1079,1079,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6949,0.27,71641.9,-0.13
94.6,19.9,18.1,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1392,1392,1392,1392,1392,1392,1079,1079,1079,1079,1079,1079,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6951,0.27,71661.5,-0.21
94.7,19.9,19.1,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1391,1391,1391,1391,1391,1391,1078,1078,1078,1079,1079,1079,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6953,0.27,71681.2,-0.10
94.8,19.9,20.0,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1391,1391,1391,1391,1391,1391,1078,1078,1078,1079,1079,1079,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6955,0.27,71700.8,0.01
94.9,19.9,20.7,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1391,1391,1391,1391,1391,1391,1078,1078,1078,1079,1079,1079,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,208,299,6957,0.27,71697.3,0.10
95.0,19.9,20.6,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1391,1391,1391,1391,1391,1391,1078,1078,1078,1079,1079,1079,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,208,300,6959,0.27,71740.0,0.09
95.1,19.9,20.6,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1390,1391,1391,1391,1391,1391,1077,1078,1078,1078,1079,1079,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,208,300,6961,0.27,71759.6,0.08
95.2,19.9,20.5,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1390,1390,1390,1390,1390,1390,1077,1077,1077,1078,1078,1079,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,209,300,6963,0.27,71779.3,0.07
95.3,19.8,20.4,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1390,1390,1390,1390,1390,1390,1077,1077,1078,1078,1079,1079,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,208,300,6965,0.27,71798.9,0.06
95.4,19.8,20.4,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1390,1390,1390,1390,1390,1390,1077,1077,1078,1078,1079,1079,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,208,299,6967,0.27,71795.4,0.06
95.5,19.8,20.3,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1390,1390,1390,1390,1390,1390,1077,1077,1077,1078,1078,1078,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,208,300,6969,0.27,71838.1,0.05
95.6,19.8,20.3,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1389,1389,1389,1389,1389,1389,1076,1077,1077,1078,1078,1078,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,208,300,6971,0.27,71857.7,0.05
95.7,19.8,20.2,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1389,1389,1389,1389,1389,1389,1077,1077,1077,1078,1078,1078,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,208,300,6973,0.27,71877.4,0.04
95.8,19.8,20.2,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1389,1389,1389,1389,1389,1389,1076,1077,1077,1078,1078,1078,41.2,41.2,41.2,41.2,41.2,41.2,100,100,100,100,100,100,208,300,6975,0.27,71897.0,0.04
95.9,19.8,19.4,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1389,1389,1389,1389,1389,1389,1077,1077,1077,1078,1078,1078,41.2,41.2,41.2,41.2,41.2,41.2,100,100,100,100,100,100,208,299,6977,0.27,71893.5,-0.06
96.0,19.8,18.6,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1389,1389,1389,1389,1388,1388,1076,1076,1077,1077,1077,1077,41.2,41.2,41.2,41.2,41.2,41.2,100,100,100,100,100,100,208,300,6979,0.27,71936.2,-0.14
96.1,19.8,18.0,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1388,1388,1388,1388,1388,1388,1076,1077,1077,1077,1077,1077,41.2,41.2,41.2,41.2,41.2,41.2,100,100,100,100,100,100,208,300,6981,0.27,71955.8,-0.22
96.2,19.8,18.9,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1388,1388,1388,1388,1388,1388,1076,1076,1076,1077,1077,1077,41.2,41.2,41.2,41.2,41.2,41.2,100,100,100,100,100,100,208,300,6983,0.27,71975.5,-0.11
96.3,19.8,19.8,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1388,1388,1388,1388,1388,1388,1076,1076,1076,1077,1077,1077,41.2,41.2,41.2,41.2,41.2,41.2,100,100,100,100,100,100,208,300,6985,0.27,71995.1,0.00
96.4,19.7,20.6,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1387,1387,1387,1387,1387,1387,1076,1076,1076,1077,1077,1077,41.2,41.2,41.2,41.2,41.2,41.2,100,100,100,100,100,100,208,299,6987,0.27,71991.6,0.09
96.5,19.7,20.5,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1387,1387,1387,1387,1387,1387,1075,1076,1076,1076,1076,1076,41.2,41.2,41.2,41.2,41.2,41.2,100,100,100,100,100,100,208,300,6989,0.27,72034.3,0.08
96.6,19.7,20.4,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1387,1387,1387,1387,1387,1387,1075,1076,1076,1076,1076,1076,41.2,41.2,41.2,41.2,41.2,41.2,100,100,100,100,100,100,208,300,6991,0.27,72053.9,0.07
96.7,19.7,20.3,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1387,1387,1387,1387,1387,1387,1075,1075,1076,1076,1076,1076,41.2,41.2,41.2,41.2,41.2,41.2,100,100,100,100,100,100,208,300,6993,0.27,72073.6,0.06
96.8,19.7,20.3,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1387,1387,1387,1387,1387,1387,1075,1075,1075,1076,1076,1076,41.2,41.2,41.2,41.2,41.2,41.2,100,100,100,100,100,100,208,300,6995,0.27,72093.2,0.06
96.9,19.7,20.2,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1386,1386,1386,1386,1386,1386,1074,1075,1075,1075,1075,1076,41.2,41.2,41.2,41.2,41.2,41.2,100,100,100,100,100,100,208,300,6997,0.27,72112.8,0.05
97.0,19.7,20.2,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1386,1386,1386,1386,1386,1386,1074,1075,1075,1075,1075,1075,41.2,41.2,41.2,41.2,41.2,41.2,100,100,100,100,100,100,208,300,6999,0.27,72132.4,0.05
97.1,19.7,20.1,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1386,1386,1386,1386,1386,1386,1074,1075,1075,1075,1075,1075,41.2,41.2,41.2,41.2,41.2,41.2,100,100,100,100,100,100,208,300,7001,0.27,72152.0,0.04
97.2,19.7,20.1,0,85,85,85,85,85,85,1.22,1.22,1.22,1.22,1.22,1.22,2500,2500,2500,2500,2500,2500,1386,1386,1386,1386,1386,1386,1074,1075,1075,1075,1075,1075,41.2,41.2,41.2,41.2,41.2,41.2,100,100,100,100,100,100,208,299,7003,0.27,72148.5,0.04
97.3,19.6,20.0,0,85,85,85,85,85,85,1.21,1.21,1.21,1.21,1.21,1.21,2500,2500,2500,2500,2500,2500,1385,1385,1385,1385,1385,1385,1074,1074,1075,1075,1075,1075,41.2,41.2,41.2,41.2,41.2,41.2,100,100,100,100,100,100,208,299,7005,0.27,72168.2,0.03
97.4,19.6,19.2,0,85,85,85,85,85,85,1.21,1.21,1.21,1.21,1.21,1.21,2500,2500,2500,2500,2500,2500,1385,1385,1385,1385,1385,1385,1075,1075,1075,1076,1076,1076,41.2,41.2,41.2,41.2,41.2,41.2,100,100,100,100,100,100,207,299,7007,0.27,72187.8,-0.06
97.5,19.5,18.5,0,85,85,85,85,85,85,1.21,1.21,1.21,1.21,1.21,1.21,2500,2500,2500,2500,2500,2500,1385,1385,1385,1385,1385,1385,1076,1076,1076,1077,1077,1077,41.2,41.2,41.2,41.2,41.2,41.2,100,100,100,100,100,100,207,298,7009,0.26,72184.4,-0.15
