"Time, s","Altitude, m","IAS, km/h","TAS, km/h","Propeller efficiency, %","Propeller pitch, deg","Propeller pitch, %",RPM,"Power, hp","Thrust, kgf","Pitch angle, deg","AoA, deg","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s",Mach number,"Manifold pressure, atm"
25.3,1162,472,499,84,40.5,100,2450,1507,695,22.1,-0.5,53.6,0.02,53.3,0.41,1.33
25.4,1167,472,499,84,40.5,100,2450,1507,694,22.1,-0.5,53.6,0.02,53.3,0.41,1.33
25.5,1172,472,499,89,40.8,100,2453,1509,740,22.1,-0.5,53.6,0.02,53.3,0.41,1.33
25.6,1177,472,499,90,40.8,100,2452,1508,746,22.1,-0.5,53.7,0.03,53.3,0.41,1.33
25.7,1183,471,499,89,40.8,100,2452,1509,738,22.1,-0.5,53.5,0.02,53.2,0.41,1.33
25.8,1187,471,499,87,41.1,100,2454,1510,720,22.1,-0.5,53.5,0.02,53.2,0.41,1.33
25.9,1193,471,499,87,41.2,100,2451,1510,724,22.1,-0.5,53.3,0.01,53.2,0.41,1.33
26.0,1198,471,499,87,41.2,100,2448,1510,723,22.1,-0.5,53.2,0.00,53.2,0.41,1.33
26.1,1205,470,498,86,41.1,100,2446,1510,716,22.1,-0.5,52.8,-0.02,53.1,0.41,1.33
26.2,1209,471,499,89,40.9,100,2444,1510,739,22.1,-0.5,52.8,-0.03,53.2,0.41,1.33
26.3,1214,471,499,89,40.9,100,2445,1511,739,22.1,-0.5,52.8,-0.03,53.2,0.41,1.33
26.4,1220,471,499,79,40.9,100,2442,1511,659,22.1,-0.4,53.0,-0.02,53.3,0.41,1.33
26.5,1226,471,499,86,41.1,100,2446,1513,710,22.1,-0.4,53.0,-0.01,53.2,0.41,1.33
26.6,1232,470,499,89,40.9,100,2445,1514,740,22.1,-0.4,53.0,-0.01,53.2,0.41,1.33
26.7,1236,470,499,87,41.2,100,2447,1515,722,22.1,-0.4,53.1,-0.01,53.2,0.41,1.33
26.8,1242,470,499,85,41.1,100,2447,1516,706,22.2,-0.4,53.1,-0.01,53.2,0.41,1.33
26.9,1247,470,499,86,41.2,100,2448,1516,719,22.2,-0.4,53.1,-0.01,53.2,0.41,1.33
27.0,1253,469,498,87,41.2,100,2447,1517,728,22.2,-0.4,52.8,-0.03,53.2,0.41,1.33
27.1,1258,469,498,87,41.2,100,2446,1517,722,22.1,-0.4,52.6,-0.04,53.2,0.41,1.33
27.2,1263,469,499,83,41.0,100,2444,1517,690,22.2,-0.4,52.7,-0.04,53.2,0.41,1.33
27.3,1268,470,499,80,41.0,100,2442,1517,663,22.2,-0.4,53.1,-0.02,53.3,0.41,1.33
27.4,1274,470,499,82,41.0,100,2445,1518,683,22.2,-0.4,53.1,-0.01,53.3,0.41,1.33
27.5,1279,470,499,80,40.9,100,2443,1519,666,22.2,-0.4,53.3,0.00,53.3,0.41,1.33
27.6,1285,470,499,81,41.0,100,2446,1520,674,22.2,-0.4,53.3,0.01,53.3,0.41,1.33
27.7,1289,469,499,80,40.9,100,2444,1520,666,22.2,-0.4,53.4,0.01,53.3,0.41,1.33
27.8,1295,469,499,82,41.0,100,2446,1521,680,22.2,-0.4,53.4,0.01,53.2,0.41,1.33
27.9,1300,469,499,84,41.2,100,2446,1521,705,22.2,-0.4,53.4,0.01,53.2,0.41,1.33
28.0,1306,468,499,85,41.1,100,2448,1522,708,22.2,-0.4,53.4,0.00,53.2,0.41,1.33
28.1,1311,468,498,85,41.1,100,2450,1524,713,22.2,-0.4,53.1,-0.01,53.2,0.41,1.33
28.2,1316,468,498,82,41.0,100,2450,1524,689,22.2,-0.4,53.1,-0.02,53.2,0.41,1.33
28.3,1321,468,498,82,41.0,100,2448,1524,687,22.2,-0.4,52.8,-0.03,53.2,0.41,1.33
28.4,1327,468,498,82,41.0,100,2447,1524,690,22.2,-0.4,52.7,-0.03,53.2,0.41,1.33
28.5,1333,468,498,82,41.0,100,2446,1524,687,22.2,-0.4,52.7,-0.04,53.2,0.41,1.33
28.6,1338,468,498,83,41.1,100,2445,1525,691,22.2,-0.4,52.6,-0.04,53.2,0.41,1.33
28.7,1343,468,498,81,40.8,100,2441,1524,677,22.2,-0.4,52.6,-0.05,53.2,0.41,1.33
28.8,1348,467,498,81,40.7,100,2441,1525,679,22.2,-0.4,52.6,-0.05,53.2,0.41,1.33
28.9,1354,467,498,81,40.7,100,2443,1526,680,22.2,-0.4,52.6,-0.05,53.2,0.41,1.33
29.0,1359,467,498,82,40.6,100,2445,1527,685,22.2,-0.4,52.4,-0.05,53.2,0.41,1.33
29.1,1365,468,500,82,40.7,100,2447,1528,690,22.2,-0.4,52.9,-0.03,53.3,0.41,1.33
29.2,1369,467,498,85,40.8,100,2447,1528,708,22.2,-0.4,52.9,-0.03,53.2,0.41,1.33
29.3,1375,468,499,83,40.7,100,2448,1529,693,22.2,-0.4,53.2,-0.01,53.3,0.41,1.33
29.4,1380,468,499,79,40.8,100,2448,1529,665,22.2,-0.4,53.4,0.00,53.3,0.41,1.33
29.5,1386,468,499,80,40.7,100,2448,1529,669,22.2,-0.4,53.4,0.01,53.3,0.41,1.33
29.6,1391,467,499,79,40.8,100,2449,1530,665,22.2,-0.4,53.7,0.02,53.4,0.41,1.33
29.7,1397,467,499,81,40.9,100,2448,1530,676,22.2,-0.4,53.7,0.02,53.3,0.41,1.33
29.8,1402,467,499,81,40.9,100,2446,1530,675,22.2,-0.4,53.7,0.03,53.3,0.41,1.33
29.9,1408,466,499,80,41.0,100,2444,1531,672,22.2,-0.4,53.6,0.02,53.3,0.41,1.33
30.0,1414,466,499,79,41.0,100,2444,1532,667,22.2,-0.4,53.6,0.02,53.3,0.41,1.33
30.1,1418,466,499,81,40.8,100,2445,1532,678,22.2,-0.4,53.6,0.02,53.3,0.41,1.33
30.2,1424,466,499,80,40.9,100,2445,1533,677,22.2,-0.4,53.6,0.02,53.3,0.41,1.33
30.3,1429,466,499,81,40.8,100,2443,1533,683,22.2,-0.4,53.6,0.02,53.3,0.41,1.33
30.4,1435,465,498,82,40.7,100,2443,1534,686,22.2,-0.4,53.4,0.01,53.3,0.41,1.33
30.5,1440,465,498,84,40.8,100,2444,1535,706,22.2,-0.4,53.2,0.00,53.3,0.41,1.33
30.6,1445,466,499,90,41.2,100,2447,1536,758,22.2,-0.4,53.3,0.00,53.3,0.41,1.33
30.7,1450,465,499,89,41.1,100,2447,1537,749,22.2,-0.4,53.3,0.00,53.3,0.41,1.33
30.8,1456,465,498,89,41.1,100,2449,1538,753,22.2,-0.4,53.3,-0.01,53.3,0.41,1.33
30.9,1461,465,498,85,40.9,100,2445,1537,714,22.2,-0.4,53.0,-0.02,53.2,0.41,1.33
31.0,1466,465,499,89,41.1,100,2451,1539,751,22.2,-0.4,53.0,-0.01,53.3,0.41,1.33
31.1,1471,464,498,91,41.2,100,2449,1539,765,22.2,-0.4,53.0,-0.02,53.2,0.41,1.33
31.2,1477,465,500,90,41.2,100,2447,1539,755,22.2,-0.4,53.0,0.00,53.4,0.41,1.33
31.3,1482,465,499,89,41.2,100,2446,1540,747,22.2,-0.4,53.6,0.02,53.4,0.41,1.33
31.4,1488,465,499,88,41.2,100,2445,1540,746,22.2,-0.4,53.6,0.03,53.4,0.41,1.33
31.5,1492,464,498,88,41.5,100,2446,1541,740,22.2,-0.4,53.4,0.01,53.2,0.41,1.33
31.6,1498,465,499,86,41.5,100,2445,1542,725,22.2,-0.4,53.4,0.03,53.4,0.41,1.33
31.7,1504,465,499,86,41.5,100,2444,1542,724,22.2,-0.4,53.9,0.04,53.4,0.41,1.33
31.8,1509,465,499,86,41.5,100,2444,1543,726,22.2,-0.4,54.0,0.04,53.4,0.41,1.33
31.9,1515,465,499,86,41.5,100,2444,1544,725,22.2,-0.4,54.0,0.05,53.4,0.41,1.33
32.0,1519,463,498,83,41.3,100,2443,1544,701,22.2,-0.4,53.6,0.02,53.2,0.41,1.33
32.1,1526,464,499,86,41.5,100,2444,1545,725,22.2,-0.4,53.8,0.03,53.3,0.41,1.33
32.2,1532,463,498,86,41.5,100,2445,1546,732,22.2,-0.4,53.8,0.01,53.2,0.41,1.33
32.3,1537,463,499,86,41.5,100,2445,1547,729,22.2,-0.4,53.4,0.01,53.3,0.41,1.33
32.4,1541,464,499,82,41.3,100,2445,1547,696,22.2,-0.4,53.4,0.01,53.3,0.41,1.33
32.5,1547,463,499,81,41.2,100,2444,1547,686,22.2,-0.4,53.4,0.01,53.3,0.41,1.33
32.6,1552,463,499,82,41.3,100,2446,1548,695,22.2,-0.4,53.4,0.01,53.3,0.41,1.33
32.7,1558,463,499,84,41.4,100,2446,1549,714,22.2,-0.4,53.4,0.01,53.2,0.41,1.33
32.8,1564,463,498,85,41.4,100,2446,1549,720,22.2,-0.4,53.2,0.00,53.2,0.41,1.33
32.9,1568,462,498,79,41.1,100,2444,1549,673,22.2,-0.4,53.0,-0.01,53.2,0.41,1.33
33.0,1573,462,498,79,41.1,100,2447,1550,670,22.2,-0.4,52.8,-0.02,53.2,0.41,1.33
33.1,1579,462,499,79,41.1,100,2449,1551,673,22.2,-0.4,52.8,-0.02,53.2,0.41,1.33
33.2,1585,462,499,79,41.1,100,2451,1552,671,22.2,-0.4,52.8,-0.02,53.2,0.41,1.33
33.3,1590,462,498,79,41.1,100,2452,1552,675,22.2,-0.4,52.8,-0.03,53.1,0.41,1.33
33.4,1596,462,498,79,41.0,100,2455,1553,671,22.2,-0.4,52.6,-0.03,53.1,0.41,1.33
33.5,1600,462,499,84,40.9,100,2453,1553,719,22.2,-0.4,52.6,-0.03,53.1,0.41,1.33
33.6,1606,462,499,84,40.9,100,2453,1553,716,22.1,-0.4,52.6,-0.03,53.1,0.41,1.33
33.7,1611,461,499,84,41.0,100,2452,1553,720,22.1,-0.4,52.7,-0.03,53.1,0.41,1.33
33.8,1617,461,498,84,40.9,100,2452,1553,717,22.1,-0.4,52.7,-0.03,53.0,0.41,1.33
33.9,1621,461,499,90,41.2,100,2456,1555,764,22.1,-0.4,52.6,-0.03,53.1,0.41,1.33
34.0,1627,461,498,90,41.3,100,2453,1555,767,22.1,-0.4,52.6,-0.03,53.0,0.41,1.33
34.1,1632,461,499,90,41.3,100,2450,1554,764,22.1,-0.4,52.6,-0.03,53.0,0.41,1.33
34.2,1638,461,499,88,41.2,100,2448,1554,751,22.1,-0.4,52.6,-0.03,53.0,0.41,1.33
34.3,1643,462,500,85,41.1,100,2447,1555,722,22.1,-0.4,53.1,-0.01,53.1,0.41,1.33
34.4,1648,460,498,89,41.3,100,2450,1557,762,22.1,-0.4,52.9,-0.01,53.0,0.41,1.33
34.5,1653,461,500,84,41.1,100,2447,1557,714,22.1,-0.4,53.3,0.01,53.1,0.41,1.33
34.6,1660,461,499,81,41.1,100,2445,1557,692,22.1,-0.4,53.3,0.01,53.1,0.41,1.33
34.7,1665,461,499,81,41.1,100,2444,1557,693,22.1,-0.4,53.3,0.02,53.1,0.41,1.33
34.8,1670,460,499,84,41.1,100,2444,1558,721,22.1,-0.4,53.3,0.02,53.1,0.41,1.33
34.9,1675,460,499,84,41.1,100,2444,1559,721,22.2,-0.4,53.3,0.02,53.0,0.41,1.33
