"Time, s","Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]",RPM[1],RPM[2],"Manifold pressure, atm[1]","Manifold pressure, atm[2]","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s","Propeller efficiency, %[1]","Propeller efficiency, %[2]",Supercharger gear,"Throttle, %[1]","Throttle, %[2]","WEP remain, min:sec","Altitude, m","Critical AoA, %","Mixture, %","Radiator, %[1]","Radiator, %[2]","Oil radiator, %","Turn rate, deg/s","Turn radius, m","IAS, km/h","TAS, km/h","Specific energy, J/kg","Drag, kgf"
888.3,876,876,413,413,2800,2800,0.83,0.83,3.3,0.03,2.8,81,81,0,110,110,00:00,9764,18,0,5,5,0,0.0,0,278,473,104398.3,658.6
888.9,876,876,413,413,2800,2800,0.83,0.83,3.1,0.03,2.8,81,81,0,110,110,00:00,9766,18,0,5,5,0,0.0,0,278,473,104419.5,665.0
889.4,876,876,412,412,2800,2800,0.83,0.83,3.1,-0.02,2.8,81,81,0,110,110,00:00,9767,18,0,5,5,0,0.0,0,278,472,104394.4,665.0
890.0,876,876,412,412,2800,2800,0.83,0.83,1.3,-0.07,2.8,81,81,0,110,110,00:00,9769,18,0,5,5,0,0.0,0,278,472,104415.9,758.6
890.5,876,876,412,412,2800,2800,0.83,0.83,1.3,-0.06,2.8,81,81,0,110,110,00:00,9770,18,0,5,5,0,0.0,0,278,472,104433.5,758.6
891.0,875,875,412,412,2800,2800,0.83,0.83,2.6,-0.03,2.8,81,81,0,110,110,00:00,9772,18,0,5,5,0,0.0,0,278,472,104456.4,688.4
891.6,875,875,412,412,2800,2800,0.83,0.83,2.6,-0.02,2.9,81,81,0,110,110,00:00,9773,18,0,5,5,0,0.0,0,278,472,104467.8,688.4
892.1,875,875,412,412,2800,2800,0.83,0.83,2.9,-0.01,2.9,81,81,0,110,110,00:00,9775,18,0,5,5,0,0.0,0,278,472,104488.8,673.0
892.7,875,875,411,411,2800,2800,0.83,0.83,2.9,0.00,2.9,81,81,0,110,110,00:00,9776,18,0,5,5,0,0.0,0,278,472,104499.6,673.0
893.2,875,875,411,411,2800,2800,0.83,0.83,3.0,0.01,2.9,81,81,0,110,110,00:00,9778,18,0,5,5,0,0.0,0,278,472,104520.4,667.4
893.8,875,875,411,411,2800,2800,0.83,0.83,3.0,0.01,2.8,81,81,0,110,110,00:00,9780,18,0,5,5,0,0.0,0,278,472,104540.9,667.4
894.3,874,874,411,411,2800,2800,0.83,0.83,3.0,0.01,2.8,81,81,0,110,110,00:00,9781,18,0,5,5,0,0.0,0,278,472,104551.6,668.5
894.9,874,874,411,411,2800,2800,0.83,0.83,3.0,0.01,2.8,81,81,0,110,110,00:00,9783,18,0,5,5,0,0.0,0,279,472,104572.1,668.5
895.4,874,874,411,411,2800,2800,0.83,0.83,3.0,0.01,2.8,81,81,0,110,110,00:00,9784,18,0,5,5,0,0.0,0,279,472,104582.8,668.1
895.9,874,874,410,411,2800,2800,0.83,0.83,3.0,0.01,2.8,81,81,0,110,110,00:00,9786,18,0,5,5,0,0.0,0,279,472,104603.0,668.1
896.5,874,874,410,410,2800,2800,0.83,0.83,3.0,0.01,2.9,81,81,0,110,110,00:00,9787,18,0,5,5,0,0.0,0,279,472,104613.5,665.4
897.0,873,873,410,410,2800,2800,0.83,0.83,3.0,0.01,2.9,81,81,0,110,110,00:00,9789,18,0,5,5,0,0.0,0,279,472,104633.5,665.4
897.6,873,873,410,410,2800,2800,0.83,0.83,3.0,0.01,2.9,81,81,0,110,110,00:00,9790,18,0,5,5,0,0.0,0,279,472,104643.5,666.0
898.1,873,873,410,410,2800,2800,0.83,0.83,4.0,0.03,2.9,81,81,0,110,110,00:00,9792,18,0,5,5,0,0.6,0,279,473,104684.3,613.3
898.7,873,873,410,410,2800,2800,0.83,0.83,4.0,0.06,3.0,81,81,0,110,110,00:00,9794,18,0,5,5,0,0.6,0,279,473,104713.7,613.3
899.2,873,873,410,410,2800,2800,0.83,0.83,4.1,0.08,3.0,81,81,0,110,110,00:00,9795,18,0,5,5,0,0.0,0,279,473,104726.6,609.9
899.8,873,873,409,410,2800,2800,0.83,0.83,4.1,0.08,3.0,81,81,0,110,110,00:00,9797,18,0,5,5,0,0.0,0,279,473,104747.2,609.9
900.3,872,872,409,409,2800,2800,0.83,0.83,3.7,0.07,3.0,81,81,0,110,110,00:00,9799,18,0,5,5,0,0.0,0,279,473,104767.2,627.1
900.9,872,872,409,409,2800,2800,0.83,0.83,3.7,0.06,3.0,81,81,0,110,110,00:00,9800,18,0,5,5,0,0.0,0,279,473,104777.4,627.1
901.4,872,872,409,409,2800,2800,0.83,0.83,3.4,0.04,2.9,81,81,0,110,110,00:00,9802,18,0,5,5,0,0.0,0,279,473,104797.6,645.5
901.9,872,872,409,409,2800,2800,0.83,0.83,3.4,0.03,2.9,81,81,0,110,110,00:00,9803,18,0,5,5,0,0.0,0,279,473,104807.9,645.5
902.5,872,872,409,409,2800,2800,0.83,0.83,3.1,0.03,2.8,81,81,0,110,110,00:00,9805,18,0,5,5,0,0.0,0,279,473,104828.1,659.2
903.0,871,871,409,409,2800,2800,0.83,0.83,3.1,0.02,2.8,81,81,0,110,110,00:00,9806,18,0,5,5,0,0.0,0,279,473,104838.5,659.2
903.6,871,871,408,408,2800,2800,0.83,0.83,3.0,0.02,2.8,81,81,0,110,110,00:00,9808,18,0,5,5,0,0.0,0,279,473,104858.7,664.4
904.1,871,871,408,408,2800,2800,0.83,0.83,3.0,0.01,2.8,81,81,0,110,110,00:00,9809,18,0,5,5,0,0.0,0,279,473,104869.1,664.4
904.7,871,871,408,408,2800,2800,0.82,0.82,2.9,0.01,2.8,81,81,0,110,110,00:00,9811,18,0,5,5,0,0.0,0,279,473,104889.2,664.9
905.2,871,871,408,408,2800,2800,0.82,0.82,2.9,0.01,2.8,81,81,0,110,110,00:00,9813,18,0,5,5,0,0.0,0,279,473,104909.3,665.6
905.8,871,871,408,408,2800,2800,0.82,0.82,2.9,0.01,2.8,81,81,0,110,110,00:00,9814,18,0,5,5,0,0.0,0,279,473,104919.5,665.6
906.3,870,870,408,408,2800,2800,0.82,0.82,2.9,0.01,2.8,81,81,0,110,110,00:00,9816,18,0,5,5,0,0.0,0,279,473,104939.6,665.6
906.9,870,870,408,408,2800,2800,0.82,0.82,2.9,0.01,2.8,81,81,0,110,110,00:00,9817,18,0,5,5,0,0.0,0,279,473,104950.0,665.6
907.4,870,870,407,407,2800,2800,0.82,0.82,2.9,0.01,2.8,81,81,0,110,110,00:00,9819,18,0,5,5,0,0.0,0,279,473,104970.2,666.1
908.0,870,870,407,407,2800,2800,0.82,0.82,2.9,0.02,2.8,81,81,0,110,110,00:00,9820,18,0,5,5,0,0.0,0,279,474,104993.8,666.1
908.5,870,870,407,407,2800,2800,0.82,0.82,3.9,0.06,2.8,81,81,0,110,110,00:00,9822,18,0,5,5,0,0.0,0,279,474,105029.6,612.7
909.1,869,869,407,407,2800,2800,0.82,0.82,3.9,0.08,2.8,81,81,0,110,110,00:00,9823,18,0,5,5,0,0.0,0,279,474,105044.9,612.7
909.6,869,869,407,407,2800,2800,0.82,0.82,4.0,0.09,2.8,81,81,0,110,110,00:00,9825,18,0,5,5,0,0.0,0,279,474,105066.6,606.8
910.1,869,869,407,407,2800,2800,0.82,0.82,4.0,0.08,2.8,81,81,0,110,110,00:00,9826,18,0,5,5,0,0.0,0,279,474,105077.3,606.8
910.7,869,869,407,407,2800,2800,0.82,0.82,3.5,0.07,2.8,81,81,0,110,110,00:00,9828,18,0,5,5,0,0.0,0,279,474,105097.4,633.7
911.2,869,869,406,406,2800,2800,0.82,0.82,3.3,0.05,2.8,81,81,0,110,110,00:00,9829,18,0,5,5,0,0.0,0,279,474,105107.1,645.0
911.8,869,869,406,406,2800,2800,0.82,0.82,3.3,0.04,2.8,81,81,0,110,110,00:00,9831,18,0,5,5,0,0.0,0,279,474,105126.5,645.0
912.3,868,868,406,406,2800,2800,0.82,0.82,3.1,0.03,2.9,81,81,0,110,110,00:00,9832,18,0,5,5,0,0.6,0,279,474,105135.8,654.1
912.9,868,868,406,406,2800,2800,0.82,0.82,3.1,0.02,2.9,81,81,0,110,110,00:00,9834,18,0,5,5,0,0.0,0,279,474,105155.0,654.1
913.4,868,868,406,406,2800,2800,0.82,0.82,3.0,0.01,2.9,81,81,0,110,110,00:00,9836,18,0,5,5,0,0.0,0,279,474,105174.1,658.3
914.0,868,868,406,406,2800,2800,0.82,0.82,3.0,0.01,2.9,81,81,0,110,110,00:00,9837,18,0,5,5,0,0.0,0,279,474,105183.7,658.3
914.5,868,868,406,406,2800,2800,0.82,0.82,2.9,0.00,2.9,81,81,0,110,110,00:00,9839,18,0,5,5,0,0.0,0,279,474,105202.9,661.8
915.0,867,867,406,406,2800,2800,0.82,0.82,2.9,0.00,2.9,81,81,0,110,110,00:00,9840,18,0,5,5,0,0.0,0,279,474,105212.3,661.8
915.6,867,867,405,405,2800,2800,0.82,0.82,2.9,0.00,2.9,81,81,0,110,110,00:00,9842,18,0,5,5,0,0.0,0,279,474,105231.2,664.9
916.1,867,867,405,405,2800,2800,0.82,0.82,2.9,0.00,2.9,81,81,0,110,110,00:00,9844,18,0,5,5,0,0.0,0,279,474,105249.8,664.9
916.7,867,867,405,405,2800,2800,0.82,0.82,2.8,-0.01,2.9,81,81,0,110,110,00:00,9845,18,0,5,5,0,0.6,0,279,474,105258.4,666.1
917.2,867,867,405,405,2800,2800,0.82,0.82,2.8,-0.01,3.0,81,81,0,110,110,00:00,9847,18,0,5,5,0,0.6,0,279,474,105276.8,666.1
917.8,866,866,405,405,2800,2800,0.82,0.82,2.8,-0.01,3.0,81,81,0,110,110,00:00,9848,18,0,5,5,0,0.6,0,279,474,105285.0,665.5
918.3,866,866,405,405,2800,2800,0.82,0.82,2.8,-0.01,3.1,81,81,0,110,110,00:00,9850,18,0,5,5,0,0.6,0,279,474,105303.0,665.5
918.9,866,866,405,405,2800,2800,0.82,0.82,2.8,-0.02,3.1,81,81,0,110,110,00:00,9852,18,0,5,5,0,0.0,0,278,474,105321.1,664.1
919.4,866,866,405,405,2800,2800,0.82,0.82,2.8,-0.02,3.1,81,81,0,110,110,00:00,9853,18,0,5,5,0,0.0,0,278,474,105328.8,665.5
920.0,866,866,404,404,2800,2800,0.82,0.82,2.8,-0.02,3.1,81,81,0,110,110,00:00,9855,18,0,5,5,0,0.0,0,278,474,105347.6,665.5
920.5,865,866,405,405,2800,2800,0.82,0.82,2.8,-0.02,3.1,81,81,0,110,110,00:00,9857,18,0,5,5,0,0.0,0,278,474,105366.3,665.0
921.0,865,865,405,405,2800,2800,0.82,0.82,2.8,-0.02,3.0,81,81,0,110,110,00:00,9858,18,0,5,5,0,0.0,0,278,474,105375.6,665.0
921.6,865,865,404,404,2800,2800,0.82,0.82,2.8,-0.01,2.9,81,81,0,110,110,00:00,9860,18,0,5,5,0,0.0,0,278,474,105394.7,666.9
922.1,865,865,404,404,2800,2800,0.82,0.82,2.8,-0.01,2.8,81,81,0,110,110,00:00,9862,18,0,5,5,0,0.0,0,278,474,105413.8,666.9
922.7,865,865,404,404,2800,2800,0.82,0.82,2.7,-0.01,2.8,81,81,0,110,110,00:00,9863,18,0,5,5,0,0.0,0,278,474,105422.8,670.9
923.2,865,865,404,404,2800,2800,0.82,0.82,2.7,-0.01,2.8,81,81,0,110,110,00:00,9865,18,0,5,5,0,0.6,0,278,474,105441.3,670.9
923.8,864,864,404,404,2800,2800,0.82,0.82,2.7,-0.01,2.9,81,81,0,110,110,00:00,9866,18,0,5,5,0,0.6,0,278,474,105450.1,670.1
924.3,864,864,404,404,2800,2800,0.82,0.82,2.7,-0.01,2.9,81,81,0,110,110,00:00,9868,18,0,5,5,0,0.6,0,278,474,105468.6,670.1
924.9,864,864,403,403,2800,2800,0.82,0.82,2.8,-0.01,3.0,81,81,0,110,110,00:00,9869,18,0,5,5,0,0.0,0,278,474,105477.3,666.8
925.4,864,864,403,403,2800,2800,0.82,0.82,2.8,0.04,3.0,81,81,0,110,110,00:00,9871,18,0,5,5,0,0.0,0,278,475,105537.6,666.8
925.9,864,864,403,403,2800,2800,0.82,0.82,4.9,0.10,3.0,81,81,0,110,110,00:00,9873,18,0,5,5,0,0.0,0,278,475,105570.1,554.3
926.5,863,863,403,403,2800,2800,0.82,0.82,4.9,0.12,3.0,81,81,0,110,110,00:00,9874,18,0,5,5,0,0.0,0,278,475,105583.7,554.3
927.0,863,863,403,403,2800,2800,0.82,0.82,4.6,0.12,2.9,81,81,0,110,110,00:00,9876,18,0,5,5,0,0.0,0,278,475,105604.1,572.0
927.6,863,863,403,403,2800,2800,0.82,0.82,4.6,0.11,2.9,81,81,0,110,110,00:00,9878,18,0,5,5,0,0.0,0,278,476,105641.7,572.0
928.1,863,863,403,403,2800,2800,0.82,0.82,4.6,0.14,2.8,81,81,0,110,110,00:00,9879,18,0,5,5,0,0.0,0,278,476,105664.2,570.9
928.7,863,863,403,403,2800,2800,0.82,0.82,4.6,0.14,2.8,81,81,0,110,110,00:00,9881,18,0,5,5,0,0.0,0,278,476,105688.0,570.9
929.2,862,862,403,403,2800,2800,0.82,0.82,4.3,0.13,2.7,81,81,0,110,110,00:00,9882,18,0,5,5,0,0.0,0,278,476,105698.8,587.8
929.8,862,862,402,402,2800,2800,0.82,0.82,3.7,0.10,2.7,81,81,0,110,110,00:00,9884,18,0,5,5,0,0.0,0,278,476,105718.1,617.1
930.3,862,862,402,402,2800,2800,0.82,0.82,3.7,0.08,2.8,81,81,0,110,110,00:00,9885,18,0,5,5,0,0.6,0,278,476,105727.1,617.1
930.9,862,862,402,402,2800,2800,0.82,0.82,3.2,0.05,2.8,81,81,0,110,110,00:00,9887,18,0,5,5,0,0.6,0,278,476,105745.6,638.8
931.4,862,862,402,402,2800,2800,0.82,0.82,3.2,0.04,2.9,81,81,0,110,110,00:00,9888,18,0,5,5,0,0.6,0,278,476,105753.9,638.8
931.9,862,862,402,402,2800,2800,0.82,0.82,3.0,0.02,3.0,81,81,0,110,110,00:00,9890,18,0,5,5,0,0.6,0,278,476,105771.8,648.9
932.5,861,861,402,402,2800,2800,0.82,0.82,3.0,0.01,3.0,81,81,0,110,110,00:00,9891,18,0,5,5,0,0.0,0,278,476,105779.9,648.9
933.0,861,861,402,402,2800,2800,0.82,0.82,2.9,0.00,3.1,81,81,0,110,110,00:00,9893,18,0,5,5,0,0.0,0,278,476,105797.6,654.2
933.6,861,861,402,402,2800,2800,0.81,0.81,2.9,-0.01,3.1,81,81,0,110,110,00:00,9895,18,0,5,5,0,0.0,0,278,476,105815.2,654.2
934.1,861,861,402,402,2800,2800,0.81,0.81,2.8,-0.01,3.1,81,81,0,110,110,00:00,9896,18,0,5,5,0,0.0,0,278,476,105823.1,658.9
934.7,861,861,402,402,2800,2800,0.81,0.81,2.8,-0.02,3.1,81,81,0,110,110,00:00,9898,18,0,5,5,0,0.0,0,278,476,105841.4,661.5
935.2,860,860,402,402,2800,2800,0.81,0.81,2.8,-0.02,3.0,81,81,0,110,110,00:00,9900,18,0,5,5,0,0.0,0,278,476,105859.8,661.5
935.8,860,860,401,401,2800,2800,0.81,0.81,2.7,-0.02,2.9,81,81,0,110,110,00:00,9901,18,0,5,5,0,0.0,0,278,476,105868.6,664.1
936.3,860,860,401,401,2800,2800,0.81,0.81,2.7,-0.02,2.9,81,81,0,110,110,00:00,9903,18,0,5,5,0,0.0,0,278,476,105887.3,664.1
936.9,860,860,401,401,2800,2800,0.81,0.81,2.6,-0.02,2.8,81,81,0,110,110,00:00,9904,18,0,5,5,0,0.0,0,278,476,105895.8,668.8
937.4,860,860,401,401,2800,2800,0.81,0.81,2.6,-0.02,2.8,81,81,0,110,110,00:00,9906,18,0,5,5,0,0.6,0,278,476,105913.6,668.8
938.0,859,859,401,401,2800,2800,0.81,0.81,2.6,-0.02,2.9,81,81,0,110,110,00:00,9908,19,0,5,5,0,0.6,0,278,476,105931.1,670.1
938.5,859,859,401,401,2800,2800,0.81,0.81,2.6,-0.02,3.0,81,81,0,110,110,00:00,9909,19,0,5,5,0,0.6,0,278,476,105938.6,670.1
939.0,859,859,401,401,2800,2800,0.81,0.81,2.7,-0.03,3.1,81,81,0,110,110,00:00,9911,18,0,5,5,0,0.6,0,278,476,105955.8,666.5
939.6,859,859,401,401,2800,2800,0.81,0.81,2.7,-0.03,3.1,81,81,0,110,110,00:00,9912,18,0,5,5,0,0.0,0,278,476,105963.7,662.5
940.1,859,859,401,401,2800,2800,0.81,0.81,2.7,-0.03,3.1,81,81,0,110,110,00:00,9914,18,0,5,5,0,0.0,0,278,476,105981.6,662.5
940.7,858,858,401,401,2800,2800,0.81,0.81,2.7,-0.03,3.1,81,81,0,110,110,00:00,9916,18,0,5,5,0,0.0,0,278,476,105999.4,663.5
941.2,858,858,400,400,2800,2800,0.81,0.81,2.7,-0.03,3.0,81,81,0,110,110,00:00,9918,18,0,5,5,0,0.0,0,278,475,106017.5,663.5
941.8,858,858,400,400,2800,2800,0.81,0.81,2.6,-0.03,2.9,81,81,0,110,110,00:00,9919,18,0,5,5,0,0.0,0,278,475,106026.1,664.9
942.3,858,858,400,400,2800,2800,0.81,0.81,2.6,-0.02,2.9,81,81,0,110,110,00:00,9921,18,0,5,5,0,0.0,0,278,475,106044.7,664.9
942.9,858,858,400,400,2800,2800,0.81,0.81,2.6,-0.02,2.8,81,81,0,110,110,00:00,9922,18,0,5,5,0,0.0,0,278,475,106053.9,667.7
943.4,858,858,400,400,2800,2800,0.81,0.81,2.6,-0.02,2.7,81,81,0,110,110,00:00,9924,18,0,5,5,0,0.0,0,278,475,106073.1,667.7
944.0,857,857,400,400,2800,2800,0.81,0.81,2.5,-0.02,2.7,81,81,0,110,110,00:00,9925,18,0,5,5,0,0.0,0,278,475,106081.9,670.5
944.5,857,857,399,400,2800,2800,0.81,0.81,2.6,-0.01,2.7,81,81,0,110,110,00:00,9927,18,0,5,5,0,0.0,0,278,475,106100.9,668.4
945.1,857,857,400,400,2800,2800,0.81,0.81,2.6,-0.01,2.7,81,81,0,110,110,00:00,9928,18,0,5,5,0,0.0,0,278,475,106109.8,668.4
945.6,857,857,399,399,2800,2800,0.81,0.81,2.6,-0.01,2.8,81,81,0,110,110,00:00,9930,18,0,5,5,0,0.6,0,278,475,106128.3,666.2
946.1,857,857,399,399,2800,2800,0.81,0.81,2.6,-0.01,2.8,81,81,0,110,110,00:00,9931,18,0,5,5,0,0.6,0,278,475,106136.9,666.2
946.7,856,856,399,399,2800,2800,0.81,0.81,2.6,-0.01,2.8,81,81,0,110,110,00:00,9933,18,0,5,5,0,0.0,0,278,475,106155.4,664.0
947.2,856,856,399,399,2800,2800,0.81,0.81,2.6,-0.01,2.8,81,81,0,110,110,00:00,9934,18,0,5,5,0,0.0,0,278,475,106164.4,664.0
947.8,856,856,399,399,2800,2800,0.81,0.81,2.7,-0.01,2.8,81,81,0,110,110,00:00,9936,18,0,5,5,0,0.0,0,278,475,106182.9,662.6
948.3,856,856,399,399,2800,2800,0.81,0.81,2.7,-0.01,2.8,81,81,0,110,110,00:00,9938,18,0,5,5,0,0.0,0,277,475,106201.3,662.6
948.9,856,856,399,399,2800,2800,0.81,0.81,2.6,-0.02,2.8,81,81,0,110,110,00:00,9939,18,0,5,5,0,0.0,0,277,475,106209.6,664.3
949.4,856,856,399,399,2800,2800,0.81,0.81,2.6,-0.02,2.8,81,81,0,110,110,00:00,9941,18,0,5,5,0,0.6,0,277,475,106227.4,664.3
950.0,855,855,398,399,2800,2800,0.81,0.81,2.6,-0.02,2.9,81,81,0,110,110,00:00,9942,18,0,5,5,0,0.6,0,277,475,106235.3,666.0
950.5,855,855,398,398,2800,2800,0.81,0.81,2.6,-0.02,2.9,81,81,0,110,110,00:00,9944,18,0,5,5,0,0.0,0,277,475,106253.3,662.3
951.1,855,855,398,398,2800,2800,0.81,0.81,2.6,-0.02,2.9,81,81,0,110,110,00:00,9945,18,0,5,5,0,0.0,0,277,475,106261.6,662.3
951.6,855,855,398,398,2800,2800,0.81,0.81,2.6,-0.02,2.9,81,81,0,110,110,00:00,9947,18,0,5,5,0,0.0,0,277,475,106280.0,661.6
952.1,855,855,398,398,2800,2800,0.81,0.81,2.6,-0.01,2.9,81,81,0,110,110,00:00,9948,18,0,5,5,0,0.0,0,277,475,106301.1,661.6
952.7,854,854,398,398,2800,2800,0.81,0.81,4.4,0.05,2.8,81,81,0,110,110,00:00,9950,18,0,5,5,0,0.0,0,277,476,106353.3,573.7
953.2,854,854,398,398,2800,2800,0.81,0.81,4.4,0.11,2.8,81,81,0,110,110,00:00,9952,18,0,5,5,0,0.0,0,277,476,106382.6,573.7
953.8,854,854,398,398,2800,2800,0.81,0.81,4.6,0.12,2.8,81,81,0,110,110,00:00,9953,18,0,5,5,0,0.0,0,277,476,106394.4,563.9
954.3,854,854,398,398,2800,2800,0.81,0.81,4.6,0.11,2.8,81,81,0,110,110,00:00,9955,18,0,5,5,0,0.6,0,277,476,106413.4,563.9
954.9,854,854,398,398,2800,2800,0.81,0.81,3.8,0.09,2.8,81,81,0,110,110,00:00,9956,18,0,5,5,0,0.0,0,277,476,106423.2,604.5
955.4,854,853,398,398,2800,2800,0.81,0.81,3.2,0.07,2.8,81,81,0,110,110,00:00,9958,18,0,5,5,0,0.0,0,277,476,106441.9,631.3
956.0,853,853,398,397,2800,2800,0.81,0.81,3.2,0.05,2.7,81,81,0,110,110,00:00,9959,18,0,5,5,0,0.0,0,277,476,106451.2,631.3
956.5,853,853,397,397,2800,2800,0.81,0.81,2.9,0.03,2.7,81,81,0,110,110,00:00,9961,18,0,5,5,0,0.0,0,277,476,106470.8,646.4
957.1,853,853,397,398,2800,2800,0.81,0.81,2.9,0.02,2.6,81,81,0,110,110,00:00,9962,18,0,5,5,0,0.0,0,277,476,106480.6,646.4
957.6,853,853,398,397,2800,2800,0.81,0.81,2.7,0.02,2.5,81,81,0,110,110,00:00,9963,18,0,5,5,0,0.0,0,277,476,106490.3,658.8
958.1,853,853,397,397,2800,2800,0.81,0.81,2.7,0.01,2.5,81,81,0,110,110,00:00,9965,18,0,5,5,0,0.0,0,277,476,106509.4,658.8
958.7,853,853,397,397,2800,2800,0.81,0.81,2.5,0.00,2.5,81,81,0,110,110,00:00,9966,19,0,5,5,0,0.6,0,277,476,106518.6,664.4
959.2,852,852,397,397,2800,2800,0.81,0.81,2.5,0.00,2.6,81,81,0,110,110,00:00,9968,19,0,5,5,0,0.6,0,277,476,106537.5,664.4
959.8,852,852,397,396,2800,2800,0.81,0.81,2.5,0.00,2.6,81,81,0,110,110,00:00,9969,19,0,5,5,0,0.6,0,277,476,106546.7,664.1
960.3,852,852,396,397,2800,2800,0.81,0.81,2.5,0.00,2.7,81,81,0,110,110,00:00,9970,18,0,5,5,0,0.0,0,277,476,106556.2,664.1
960.9,852,852,397,397,2800,2800,0.81,0.81,2.6,0.00,2.6,81,81,0,110,110,00:00,9972,18,0,5,5,0,0.0,0,277,476,106576.1,660.5
961.4,852,852,397,396,2800,2800,0.81,0.81,2.6,0.00,2.6,81,81,0,110,110,00:00,9973,18,0,5,5,0,0.0,0,277,476,106586.5,661.8
962.0,852,852,396,396,2800,2800,0.81,0.81,2.6,0.02,2.5,81,81,0,110,110,00:00,9975,18,0,5,5,0,0.0,0,277,477,106624.8,661.8
962.5,851,851,396,396,2800,2800,0.81,0.81,3.9,0.06,2.4,81,81,0,110,110,00:00,9976,18,0,5,5,0,0.0,0,277,477,106647.8,594.8
963.1,851,851,396,396,2800,2800,0.80,0.80,3.9,0.08,2.4,81,81,0,110,110,00:00,9977,18,0,5,5,0,0.0,0,277,477,106661.8,594.8
963.6,851,851,396,396,2800,2800,0.80,0.80,3.5,0.08,2.4,81,81,0,110,110,00:00,9979,19,0,5,5,0,0.6,0,277,477,106682.7,614.7
964.2,851,851,396,396,2800,2800,0.80,0.80,3.5,0.07,2.5,81,81,0,110,110,00:00,9980,19,0,5,5,0,0.9,0,277,477,106692.3,614.7
964.7,851,851,396,395,2800,2800,0.80,0.80,3.1,0.06,2.5,81,81,0,110,110,00:00,9981,19,0,5,5,0,0.9,0,277,477,106701.2,635.6
965.2,851,851,395,395,2800,2800,0.80,0.80,3.1,0.04,2.6,81,81,0,110,110,00:00,9983,19,0,5,5,0,0.9,0,277,477,106719.8,635.6
965.8,850,850,395,395,2800,2800,0.80,0.80,2.9,0.03,2.7,81,81,0,110,110,00:00,9984,19,0,5,5,0,0.6,0,277,477,106728.6,643.2
966.3,850,850,395,395,2800,2800,0.80,0.80,2.8,0.02,2.7,81,81,0,110,110,00:00,9986,18,0,5,5,0,0.0,0,277,477,106747.8,648.2
966.9,850,850,395,395,2800,2800,0.80,0.80,2.8,0.01,2.7,81,81,0,110,110,00:00,9987,18,0,5,5,0,0.0,0,277,477,106757.2,648.2
967.4,850,850,395,395,2800,2800,0.80,0.80,2.6,0.00,2.6,81,81,0,110,110,00:00,9989,18,0,5,5,0,0.0,0,277,477,106776.5,655.7
968.0,850,850,395,395,2800,2800,0.80,0.80,2.6,0.00,2.5,81,81,0,110,110,00:00,9990,18,0,5,5,0,0.0,0,277,477,106786.2,655.7
968.5,850,850,395,395,2800,2800,0.80,0.80,2.5,0.00,2.5,81,81,0,110,110,00:00,9991,18,0,5,5,0,0.0,0,277,477,106795.5,663.3
969.1,849,849,395,395,2800,2800,0.80,0.80,2.5,0.00,2.5,81,81,0,110,110,00:00,9993,19,0,5,5,0,0.6,0,277,477,106814.2,663.3
969.6,849,849,395,395,2800,2800,0.80,0.80,2.4,-0.01,2.5,81,81,0,110,110,00:00,9994,19,0,5,5,0,0.9,0,277,477,106822.6,667.3
970.2,849,849,394,394,2800,2800,0.80,0.80,2.4,-0.01,2.6,81,81,0,110,110,00:00,9996,19,0,5,5,0,0.9,0,277,477,106840.4,667.3
970.7,849,849,394,394,2800,2800,0.80,0.80,2.4,-0.01,2.7,81,81,0,110,110,00:00,9997,19,0,5,5,0,0.9,0,277,477,106848.7,663.6
971.2,849,849,394,394,2800,2800,0.80,0.80,2.4,-0.02,2.8,81,81,0,110,110,00:00,9999,19,0,5,5,0,0.6,0,277,477,106866.8,663.6
971.8,849,849,394,394,2800,2800,0.80,0.80,2.6,-0.02,2.8,81,81,0,110,110,00:00,10000,18,0,5,5,0,0.0,0,277,477,106875.3,658.1
972.3,848,848,394,394,2800,2800,0.80,0.80,2.6,-0.02,2.8,81,81,0,110,110,00:00,10002,18,0,5,5,0,0.0,0,277,477,106893.7,658.1
972.9,805,805,436,436,2788,2788,0.80,0.80,2.5,-0.02,2.7,94,94,0,100,100,00:00,10003,18,0,5,5,0,0.0,0,277,477,106903.7,659.3
973.4,765,765,531,531,2688,2688,0.76,0.76,4.1,0.02,2.7,121,121,0,100,100,00:00,10004,17,0,5,5,0,0.0,0,277,478,106945.9,853.1
974.0,728,728,375,375,2604,2604,0.73,0.73,4.1,0.07,2.2,90,90,0,100,100,00:00,10006,14,0,5,5,0,0.0,0,278,478,106966.2,853.1
974.5,739,739,298,298,2628,2628,0.73,0.73,1.9,0.06,1.4,70,70,0,100,100,00:00,10007,14,0,5,5,0,0.0,0,278,477,106963.4,488.8
975.1,741,741,404,404,2635,2635,0.74,0.74,1.9,0.03,0.6,95,95,0,100,100,00:00,10007,14,0,5,5,0,0.0,0,278,477,106963.8,488.8
975.6,721,721,389,389,2588,2588,0.72,0.72,0.8,0.05,0.0,94,94,0,100,100,00:00,10008,15,0,5,5,0,0.0,0,278,478,107003.5,795.9
976.2,722,722,302,302,2591,2591,0.72,0.72,0.8,0.12,-0.4,73,73,0,100,100,00:00,10007,16,0,5,5,0,0.0,0,278,479,107015.0,795.9
